year,month,day,Client File Number,Food Provided for,Food Pounds,Clothing Items,Come Again,Number of Visits before,Days Since Last Visit,Avg Food Provided For Before,Avg Food Pounds Before,Avg Clothing Items Before
2016,10,17,8646,0,0,8,1,2,1578,0.5,7.5,1.5
2016,11,30,8646,1,15,3,0,3,43,0.3333333333333333,5,3.6666666666666665
2010,11,8,8647,0,0,6,1,0,0,0,0,0
2010,11,10,8647,0,0,0,1,1,2,0,0,6
2010,11,17,8647,1,15,0,0,2,7,0,0,3
2010,11,4,8648,0,0,13,0,0,0,0,0,0
2010,11,8,8649,4,30,17,0,0,0,0,0,0
2010,11,9,8652,7,60,18,1,0,0,0,0,0
2013,2,4,8652,7,60,10,1,1,820,7,60,18
2013,7,8,8652,7,60,25,1,2,154,7,60,14
2013,10,3,8652,7,60,25,1,3,85,7,60,17.666666666666668
2013,11,6,8652,7,60,25,1,4,33,7,60,19.5
2013,12,4,8652,7,60,25,1,5,28,7,60,20.6
2014,1,8,8652,7,60,20,1,6,39,7,60,21.333333333333332
2014,2,10,8652,7,60,35,1,7,32,7,60,21.142857142857142
2014,3,20,8652,7,60,14,1,8,40,7,60,22.875
2014,4,30,8652,7,60,25,1,9,40,7,60,21.88888888888889
2014,6,16,8652,7,60,25,1,10,46,7,60,22.2
2014,7,16,8652,6,50,25,1,11,30,7,60,22.454545454545453
2014,8,18,8652,7,60,25,1,12,32,6.916666666666667,59.166666666666664,22.666666666666668
2014,9,22,8652,7,60,25,1,13,34,6.923076923076923,59.23076923076923,22.846153846153847
2014,11,19,8652,7,60,19,1,14,57,6.928571428571429,59.285714285714285,23
2015,2,23,8652,7,60,25,1,15,99,6.933333333333334,59.333333333333336,22.733333333333334
2015,3,24,8652,7,60,24,1,16,31,6.9375,59.375,22.875
2015,4,27,8652,7,60,24,1,17,33,6.9411764705882355,59.411764705882355,22.941176470588236
2015,5,27,8652,7,60,20,1,18,30,6.944444444444445,59.44444444444444,23
2015,7,7,8652,6,50,16,1,19,40,6.947368421052632,59.473684210526315,22.842105263157894
2016,6,13,8652,7,60,18,1,20,341,6.9,59,22.5
2016,8,1,8652,7,60,19,1,21,48,6.904761904761905,59.04761904761905,22.285714285714285
2017,6,20,8652,7,60,21,0,22,324,6.909090909090909,59.09090909090909,22.136363636363637
2010,11,9,8653,3,25,19,1,0,0,0,0,0
2013,2,12,8653,4,30,13,1,1,828,3,25,19
2013,11,20,8653,4,30,20,1,2,278,3.5,27.5,16
2013,12,18,8653,4,30,25,1,3,28,3.6666666666666665,28.333333333333332,17.333333333333332
2014,2,4,8653,4,30,10,1,4,51,3.75,28.75,19.25
2014,5,14,8653,4,30,25,1,5,100,3.8,29,17.4
2014,6,17,8653,4,30,13,1,6,33,3.8333333333333335,29.166666666666668,18.666666666666668
2014,7,22,8653,4,30,17,1,7,35,3.857142857142857,29.285714285714285,17.857142857142858
2014,8,19,8653,4,30,17,1,8,27,3.875,29.375,17.75
2014,9,29,8653,4,30,10,1,9,40,3.888888888888889,29.444444444444443,17.666666666666668
2015,1,20,8653,4,30,25,1,10,116,3.9,29.5,16.9
2015,3,9,8653,4,30,18,1,11,49,3.909090909090909,29.545454545454547,17.636363636363637
2015,4,20,8653,4,30,19,1,12,41,3.9166666666666665,29.583333333333332,17.666666666666668
2015,5,27,8653,4,30,14,1,13,37,3.923076923076923,29.615384615384617,17.76923076923077
2015,7,7,8653,4,30,12,1,14,40,3.9285714285714284,29.642857142857142,17.5
2015,8,17,8653,4,30,24,1,15,40,3.933333333333333,29.666666666666668,17.133333333333333
2015,10,5,8653,4,30,23,1,16,48,3.9375,29.6875,17.5625
2016,4,18,8653,4,30,22,0,17,198,3.9411764705882355,29.705882352941178,17.88235294117647
2010,11,9,8654,7,60,15,1,0,0,0,0,0
2013,2,12,8654,6,50,19,1,1,828,7,60,15
2013,5,21,8654,6,50,25,1,2,99,6.5,55,17
2013,10,30,8654,7,60,3,1,3,159,6.333333333333333,53.333333333333336,19.666666666666668
2013,12,18,8654,7,60,18,1,4,48,6.5,55,15.5
2014,2,5,8654,7,60,25,1,5,52,6.6,56,16
2014,3,26,8654,7,60,20,1,6,51,6.666666666666667,56.666666666666664,17.5
2014,5,29,8654,7,60,10,1,7,63,6.714285714285714,57.142857142857146,17.857142857142858
2014,7,22,8654,7,60,25,1,8,53,6.75,57.5,16.875
2014,8,19,8654,7,60,25,1,9,27,6.777777777777778,57.77777777777778,17.77777777777778
2015,1,28,8654,6,50,0,1,10,164,6.8,58,18.5
2015,4,23,8654,7,60,8,1,11,85,6.7272727272727275,57.27272727272727,16.818181818181817
2015,5,27,8654,7,60,12,1,12,34,6.75,57.5,16.083333333333332
2016,4,18,8654,7,60,23,1,13,326,6.769230769230769,57.69230769230769,15.76923076923077
2016,9,28,8654,7,60,17,1,14,160,6.785714285714286,57.857142857142854,16.285714285714285
2016,12,1,8654,6,50,14,0,15,63,6.8,58,16.333333333333332
2010,10,9,8655,5,45,12,1,0,0,0,0,0
2011,1,13,8655,5,45,5,0,1,99,5,45,12
2010,11,9,8656,7,60,25,1,0,0,0,0,0
2011,3,7,8656,7,60,6,0,1,123,7,60,25
2010,11,9,8657,3,25,17,1,0,0,0,0,0
2011,7,12,8657,3,25,17,0,1,248,3,25,17
2010,11,9,8658,1,15,10,1,0,0,0,0,0
2013,3,7,8658,1,15,3,1,1,853,1,15,10
2018,8,8,8658,1,18,4,0,2,1976,1,15,6.5
2010,11,9,8659,1,15,0,1,0,0,0,0,0
2010,12,6,8659,1,15,6,0,1,27,1,15,0
2010,11,15,8660,1,15,1,0,0,0,0,0,0
2010,11,10,8661,1,15,0,0,0,0,0,0,0
2010,11,10,8662,1,15,9,1,0,0,0,0,0
2011,2,8,8662,3,25,10,1,1,93,1,15,9
2011,3,22,8662,1,15,5,1,2,44,2,20,9.5
2015,9,9,8662,1,15,4,0,3,1627,1.6666666666666667,18.333333333333332,8
2010,11,15,8663,3,25,10,0,0,0,0,0,0
2010,11,11,8664,4,30,25,0,0,0,0,0,0
2008,11,26,8665,0,0,3,1,0,0,0,0,0
2010,11,10,8665,1,15,9,1,1,714,0,0,3
2012,8,28,8665,1,15,9,0,2,658,0.5,7.5,6
2010,11,10,8666,3,25,0,1,0,0,0,0,0
2018,6,5,8666,2,19,3,0,1,2765,3,25,0
2010,11,10,8667,4,30,0,0,0,0,0,0,0
2010,11,10,8668,0,0,3,1,0,0,0,0,0
2011,7,13,8668,0,0,3,0,1,248,0,0,3
2010,11,11,8669,3,25,20,1,0,0,0,0,0
2010,12,15,8669,3,25,20,1,1,34,3,25,20
2011,3,24,8669,3,25,18,0,2,104,3,25,20
2010,11,11,8670,5,45,0,0,0,0,0,0,0
2010,11,16,8671,1,15,3,1,0,0,0,0,0
2010,12,20,8671,0,0,4,1,1,34,1,15,3
2013,5,23,8671,0,0,2,1,2,888,0.5,7.5,3.5
2013,7,23,8671,0,0,3,1,3,60,0.3333333333333333,5,3
2013,10,3,8671,1,15,5,1,4,70,0.25,3.75,3
2018,12,11,8671,0,0,3,1,5,1893,0.4,6,3.4
2019,1,3,8671,0,0,5,0,6,27,0.3333333333333333,5,3.3333333333333335
2010,11,16,8672,4,30,10,0,0,0,0,0,0
2010,11,16,8673,2,20,10,0,0,0,0,0,0
2010,11,16,8674,1,15,10,1,0,0,0,0,0
2011,5,18,8674,0,0,10,1,1,187,1,15,10
2011,6,14,8674,0,0,10,1,2,26,0.5,7.5,10
2011,6,29,8674,0,0,9,1,3,15,0.3333333333333333,5,10
2011,7,6,8674,10,0,0,1,4,7,0.25,3.75,9.75
2012,10,19,8674,0,0,1,1,5,468,2.2,3,7.8
2013,2,28,8674,0,0,8,1,6,134,1.8333333333333333,2.5,6.666666666666667
2013,3,21,8674,0,0,7,0,7,23,1.5714285714285714,2.142857142857143,6.857142857142857
2010,11,16,8675,2,20,6,1,0,0,0,0,0
2011,5,10,8675,2,20,1,1,1,179,2,20,6
2011,12,19,8675,2,20,0,1,2,219,2,20,3.5
2012,10,31,8675,2,20,2,0,3,317,2,20,2.3333333333333335
2010,11,22,8676,2,20,12,1,0,0,0,0,0
2011,6,21,8676,2,20,10,1,1,214,2,20,12
2011,7,20,8676,1,15,10,1,2,29,2,20,11
2012,3,19,8676,1,15,10,0,3,244,1.6666666666666667,18.333333333333332,10.666666666666666
2010,11,18,8677,1,15,14,1,0,0,0,0,0
2011,4,12,8677,0,0,8,0,1,149,1,15,14
2010,11,17,8678,0,0,10,1,0,0,0,0,0
2012,6,18,8678,1,15,2,0,1,581,0,0,10
2010,11,17,8679,4,30,22,1,0,0,0,0,0
2011,1,18,8679,4,30,14,0,1,66,4,30,22
2010,11,17,8680,1,15,0,0,0,0,0,0,0
2010,11,22,8681,4,30,10,1,0,0,0,0,0
2010,12,23,8681,4,30,11,1,1,31,4,30,10
2011,1,24,8681,4,30,15,1,2,36,4,30,10.5
2011,3,10,8681,4,30,6,1,3,46,4,30,12
2011,4,14,8681,4,30,6,1,4,34,4,30,10.5
2011,5,31,8681,4,30,0,1,5,47,4,30,9.6
2011,7,12,8681,4,30,5,1,6,41,4,30,8
2011,8,11,8681,4,30,0,1,7,29,4,30,7.571428571428571
2011,10,17,8681,4,30,1,1,8,66,4,30,6.625
2011,12,15,8681,4,30,7,1,9,58,4,30,6
2012,1,17,8681,4,30,4,1,10,37,4,30,6.1
2012,3,26,8681,4,30,0,1,11,69,4,30,5.909090909090909
2012,6,6,8681,4,30,5,1,12,70,4,30,5.416666666666667
2012,9,5,8681,3,25,3,1,13,89,4,30,5.384615384615385
2012,12,13,8681,2,20,6,1,14,98,3.9285714285714284,29.642857142857142,5.214285714285714
2013,1,24,8681,4,30,4,1,15,46,3.8,29,5.266666666666667
2014,10,13,8681,3,25,5,1,16,624,3.8125,29.0625,5.1875
2017,12,21,8681,3,28,3,0,17,1163,3.764705882352941,28.823529411764707,5.176470588235294
2010,11,17,8682,2,20,4,1,0,0,0,0,0
2010,12,23,8682,2,20,0,1,1,36,2,20,4
2011,2,21,8682,0,0,3,1,2,63,2,20,2
2011,3,29,8682,2,20,6,0,3,38,1.3333333333333333,13.333333333333334,2.3333333333333335
2010,11,17,8684,5,45,25,0,0,0,0,0,0
2010,11,18,8685,2,20,10,0,0,0,0,0,0
2010,11,17,8686,1,15,12,1,0,0,0,0,0
2010,12,15,8686,1,15,10,0,1,28,1,15,12
2010,11,17,8687,0,0,10,1,0,0,0,0,0
2010,11,24,8687,0,0,8,1,1,7,0,0,10
2011,2,28,8687,1,15,6,1,2,99,0,0,9
2011,4,11,8687,0,0,3,1,3,43,0.3333333333333333,5,8
2011,12,16,8687,0,0,10,1,4,245,0.25,3.75,6.75
2011,12,23,8687,0,0,5,1,5,7,0.2,3,7.4
2012,1,4,8687,1,15,10,1,6,16,0.16666666666666666,2.5,7
2012,1,20,8687,0,0,7,1,7,16,0.2857142857142857,4.285714285714286,7.428571428571429
2012,1,27,8687,0,0,7,1,8,7,0.25,3.75,7.375
2012,2,3,8687,0,0,7,1,9,6,0.2222222222222222,3.3333333333333335,7.333333333333333
2012,2,10,8687,0,0,7,1,10,7,0.2,3,7.3
2012,2,24,8687,0,0,10,1,11,14,0.18181818181818182,2.727272727272727,7.2727272727272725
2012,3,23,8687,0,0,5,1,12,29,0.16666666666666666,2.5,7.5
2012,4,4,8687,0,0,1,1,13,11,0.15384615384615385,2.3076923076923075,7.3076923076923075
2012,6,1,8687,0,0,8,1,14,57,0.14285714285714285,2.142857142857143,6.857142857142857
2012,6,29,8687,0,0,1,1,15,28,0.13333333333333333,2,6.933333333333334
2012,11,5,8687,1,15,4,1,16,126,0.125,1.875,6.5625
2012,12,11,8687,1,15,10,1,17,36,0.17647058823529413,2.6470588235294117,6.411764705882353
2013,1,15,8687,1,15,8,1,18,39,0.2222222222222222,3.3333333333333335,6.611111111111111
2013,2,14,8687,1,15,10,1,19,29,0.2631578947368421,3.9473684210526314,6.684210526315789
2013,4,8,8687,1,15,8,1,20,54,0.3,4.5,6.85
2013,6,19,8687,1,15,5,1,21,71,0.3333333333333333,5,6.904761904761905
2013,7,18,8687,1,15,8,1,22,29,0.36363636363636365,5.454545454545454,6.818181818181818
2013,8,19,8687,1,15,10,1,23,31,0.391304347826087,5.869565217391305,6.869565217391305
2013,9,19,8687,1,15,10,1,24,30,0.4166666666666667,6.25,7
2013,10,24,8687,1,15,10,1,25,35,0.44,6.6,7.12
2014,1,2,8687,1,15,10,1,26,73,0.46153846153846156,6.923076923076923,7.230769230769231
2014,2,26,8687,1,15,6,0,27,54,0.48148148148148145,7.222222222222222,7.333333333333333
2010,11,17,8688,0,0,2,0,0,0,0,0,0
2010,11,18,8689,1,15,0,1,0,0,0,0,0
2010,12,27,8689,1,15,2,1,1,39,1,15,0
2011,2,9,8689,1,15,0,1,2,47,1,15,1
2011,3,1,8689,1,15,2,1,3,22,1,15,0.6666666666666666
2011,9,29,8689,1,15,1,1,4,208,1,15,1
2011,10,20,8689,1,15,2,1,5,21,1,15,1
2011,12,20,8689,1,15,3,1,6,60,1,15,1.1666666666666667
2012,2,23,8689,1,15,11,1,7,68,1,15,1.4285714285714286
2012,3,15,8689,1,15,0,1,8,22,1,15,2.625
2012,4,17,8689,0,0,3,1,9,32,1,15,2.3333333333333335
2012,5,8,8689,1,15,0,1,10,21,0.9,13.5,2.4
2012,7,11,8689,1,15,0,1,11,63,0.9090909090909091,13.636363636363637,2.1818181818181817
2013,3,4,8689,1,15,0,1,12,238,0.9166666666666666,13.75,2
2013,5,20,8689,1,15,1,1,13,76,0.9230769230769231,13.846153846153847,1.8461538461538463
2013,9,19,8689,1,15,2,1,14,119,0.9285714285714286,13.928571428571429,1.7857142857142858
2013,11,13,8689,1,15,5,1,15,54,0.9333333333333333,14,1.8
2013,12,17,8689,1,15,3,1,16,34,0.9375,14.0625,2
2014,1,29,8689,0,0,3,1,17,47,0.9411764705882353,14.117647058823529,2.0588235294117645
2014,3,18,8689,1,15,4,1,18,49,0.8888888888888888,13.333333333333334,2.111111111111111
2014,11,11,8689,1,15,1,1,19,233,0.8947368421052632,13.421052631578947,2.210526315789474
2015,1,7,8689,1,15,3,1,20,61,0.9,13.5,2.15
2015,2,25,8689,1,15,3,1,21,48,0.9047619047619048,13.571428571428571,2.1904761904761907
2015,3,16,8689,1,15,1,1,22,21,0.9090909090909091,13.636363636363637,2.227272727272727
2015,5,11,8689,1,15,0,1,23,55,0.9130434782608695,13.695652173913043,2.1739130434782608
2015,6,15,8689,1,15,1,1,24,34,0.9166666666666666,13.75,2.0833333333333335
2016,1,26,8689,1,15,0,1,25,226,0.92,13.8,2.04
2016,2,29,8689,0,0,1,1,26,33,0.9230769230769231,13.846153846153847,1.9615384615384615
2016,6,28,8689,1,15,5,1,27,119,0.8888888888888888,13.333333333333334,1.9259259259259258
2016,8,23,8689,1,15,5,1,28,55,0.8928571428571429,13.392857142857142,2.0357142857142856
2017,8,15,8689,1,15,5,0,29,357,0.896551724137931,13.448275862068966,2.1379310344827585
2010,11,23,8690,6,50,25,0,0,0,0,0,0
2010,11,23,8691,1,15,5,1,0,0,0,0,0
2011,3,30,8691,0,0,6,0,1,132,1,15,5
2011,8,30,8693,6,50,20,0,0,0,0,0,0
2010,11,23,8694,1,15,1,1,0,0,0,0,0
2011,11,23,8694,2,20,0,0,1,365,1,15,1
2010,11,24,8695,1,15,7,1,0,0,0,0,0
2010,12,8,8695,0,0,10,0,1,14,1,15,7
2010,11,24,8696,1,15,10,0,0,0,0,0,0
2010,11,24,8697,6,50,20,1,0,0,0,0,0
2011,2,1,8697,2,20,15,1,1,72,6,50,20
2012,1,19,8697,6,50,16,1,2,353,4,35,17.5
2012,3,15,8697,2,20,5,0,3,56,4.666666666666667,40,17
2010,11,24,8698,2,20,0,0,0,0,0,0,0
2010,11,29,8699,1,15,6,0,0,0,0,0,0
2010,11,29,8700,2,20,2,0,0,0,0,0,0
2010,11,24,8701,1,15,5,0,0,0,0,0,0
2010,11,29,8702,1,15,10,0,0,0,0,0,0
2010,11,24,8703,2,20,15,0,0,0,0,0,0
2010,11,30,8705,0,0,8,1,0,0,0,0,0
2011,1,19,8705,0,0,12,1,1,54,0,0,8
2014,11,26,8705,0,0,3,0,2,1402,0,0,10
2010,11,30,8706,0,0,3,0,0,0,0,0,0
2010,12,6,8708,0,0,8,0,0,0,0,0,0
2010,12,1,8709,0,0,6,0,0,0,0,0,0
2010,12,2,8710,2,20,10,0,0,0,0,0,0
2010,12,6,8711,4,30,20,0,0,0,0,0,0
2010,12,2,8712,5,45,18,0,0,0,0,0,0
2010,12,2,8713,5,45,25,1,0,0,0,0,0
2011,1,19,8713,4,30,22,0,1,52,5,45,25
2010,12,2,8714,5,45,4,0,0,0,0,0,0
2010,12,6,8715,5,45,20,1,0,0,0,0,0
2011,4,21,8715,5,45,8,0,1,140,5,45,20
2010,12,2,8716,2,20,0,0,0,0,0,0,0
2010,12,1,8717,0,0,5,0,0,0,0,0,0
2010,11,30,8718,3,25,0,1,0,0,0,0,0
2011,1,27,8718,3,25,31,1,1,62,3,25,0
2011,4,7,8718,3,25,25,0,2,70,3,25,15.5
2010,12,1,8719,0,0,4,0,0,0,0,0,0
2010,12,1,8720,0,0,15,0,0,0,0,0,0
2010,11,30,8721,1,15,5,0,0,0,0,0,0
2010,12,1,8722,3,25,15,1,0,0,0,0,0
2011,1,31,8722,3,25,15,1,1,65,3,25,15
2011,3,10,8722,3,25,8,1,2,39,3,25,15
2011,7,28,8722,3,25,6,1,3,138,3,25,12.666666666666666
2013,10,31,8722,3,25,16,1,4,823,3,25,11
2015,6,24,8722,2,20,6,0,5,603,3,25,12
2010,12,7,8723,2,20,10,0,0,0,0,0,0
2010,12,7,8724,1,15,8,1,0,0,0,0,0
2011,3,23,8724,0,0,6,1,1,111,1,15,8
2011,4,13,8724,1,15,1,1,2,20,0.5,7.5,7
2011,6,6,8724,1,15,0,1,3,53,0.6666666666666666,10,5
2011,7,26,8724,1,15,0,1,4,50,0.75,11.25,3.75
2011,9,15,8724,1,15,0,1,5,49,0.8,12,3
2012,1,17,8724,1,15,0,1,6,127,0.8333333333333334,12.5,2.5
2018,8,9,8724,1,18,0,1,7,2392,0.8571428571428571,12.857142857142858,2.142857142857143
2019,4,17,8724,1,18,0,0,8,253,0.875,13.5,1.875
2010,12,7,8725,2,20,10,0,0,0,0,0,0
2010,12,7,8726,2,20,6,0,0,0,0,0,0
2010,12,7,8727,2,20,6,0,0,0,0,0,0
2010,12,13,8728,4,30,2,0,0,0,0,0,0
2010,12,9,8730,1,15,10,0,0,0,0,0,0
2011,1,10,8733,5,45,25,0,0,0,0,0,0
2010,12,9,8735,1,15,10,0,0,0,0,0,0
2010,12,8,8736,0,0,6,0,0,0,0,0,0
2010,12,9,8737,5,45,20,1,0,0,0,0,0
2011,1,13,8737,5,45,16,1,1,39,5,45,20
2011,3,17,8737,5,45,25,1,2,64,5,45,18
2011,6,6,8737,5,45,10,1,3,79,5,45,20.333333333333332
2011,10,27,8737,5,45,25,1,4,141,5,45,17.75
2011,12,5,8737,5,45,25,1,5,38,5,45,19.2
2013,2,28,8737,5,45,25,1,6,453,5,45,20.166666666666668
2013,7,18,8737,5,45,25,1,7,140,5,45,20.857142857142858
2013,9,23,8737,5,45,25,1,8,65,5,45,21.375
2013,10,24,8737,5,45,12,1,9,31,5,45,21.77777777777778
2013,12,5,8737,5,45,17,1,10,41,5,45,20.8
2014,1,23,8737,5,45,24,1,11,53,5,45,20.454545454545453
2014,2,24,8737,5,45,25,1,12,31,5,45,20.75
2014,3,31,8737,5,45,20,1,13,37,5,45,21.076923076923077
2014,5,29,8737,5,45,16,1,14,58,5,45,21
2014,6,30,8737,5,45,19,1,15,31,5,45,20.666666666666668
2014,8,4,8737,5,45,23,1,16,34,5,45,20.5625
2014,9,8,8737,5,45,25,1,17,34,5,45,20.705882352941178
2014,10,20,8737,5,45,22,1,18,42,5,45,20.944444444444443
2014,11,24,8737,45,19,0,1,19,34,5,45,21
2014,12,22,8737,5,45,16,1,20,28,7,43.7,19.95
2015,1,22,8737,5,45,12,1,21,35,6.904761904761905,43.76190476190476,19.761904761904763
2015,3,30,8737,5,45,12,1,22,68,6.818181818181818,43.81818181818182,19.40909090909091
2015,5,18,8737,5,45,17,1,23,48,6.739130434782608,43.869565217391305,19.08695652173913
2015,6,17,8737,5,45,7,1,24,29,6.666666666666667,43.916666666666664,19
2015,7,28,8737,5,5,15,1,25,41,6.6,43.96,18.52
2015,9,17,8737,5,45,25,1,26,49,6.538461538461538,42.46153846153846,18.384615384615383
2015,10,19,8737,5,45,19,1,27,32,6.481481481481482,42.55555555555556,18.62962962962963
2015,11,19,8737,5,45,5,1,28,30,6.428571428571429,42.642857142857146,18.642857142857142
2015,12,21,8737,5,45,7,1,29,32,6.379310344827586,42.724137931034484,18.17241379310345
2016,2,22,8737,5,45,15,1,30,66,6.333333333333333,42.8,17.8
2016,3,28,8737,5,45,13,1,31,36,6.290322580645161,42.87096774193548,17.70967741935484
2016,5,16,8737,5,45,25,1,32,48,6.25,42.9375,17.5625
2016,6,23,8737,5,45,12,1,33,37,6.212121212121212,43,17.78787878787879
2016,10,3,8737,5,45,25,0,34,100,6.176470588235294,43.05882352941177,17.61764705882353
2010,12,9,8738,0,0,9,1,0,0,0,0,0
2011,1,18,8738,3,25,10,0,1,44,0,0,9
2010,12,9,8740,0,0,10,1,0,0,0,0,0
2011,1,5,8740,0,0,14,1,1,31,0,0,10
2011,1,26,8740,0,0,1,1,2,21,0,0,12
2018,11,28,8740,0,0,3,1,3,2857,0,0,8.333333333333334
2019,1,8,8740,0,0,1,0,4,45,0,0,7
2010,12,9,8741,4,30,15,0,0,0,0,0,0
2010,12,13,8742,6,50,15,1,0,0,0,0,0
2011,4,21,8742,7,60,7,1,1,133,6,50,15
2011,7,18,8742,7,60,4,1,2,87,6.5,55,11
2011,10,3,8742,7,60,25,1,3,75,6.666666666666667,56.666666666666664,8.666666666666666
2011,12,12,8742,7,60,10,0,4,69,6.75,57.5,12.75
2010,12,9,8743,4,30,20,1,0,0,0,0,0
2011,1,13,8743,4,30,8,1,1,39,4,30,20
2011,2,10,8743,4,30,20,1,2,27,4,30,14
2011,4,28,8743,0,0,10,1,3,78,4,30,16
2011,6,2,8743,4,30,7,1,4,34,3,22.5,14.5
2011,7,7,8743,4,30,19,0,5,35,3.2,24,13
2010,12,9,8744,4,30,25,1,0,0,0,0,0
2011,1,13,8744,0,0,10,1,1,39,4,30,25
2011,3,17,8744,4,30,17,1,2,64,2,15,17.5
2011,6,6,8744,4,30,25,1,3,79,2.6666666666666665,20,17.333333333333332
2011,10,27,8744,4,30,23,1,4,141,3,22.5,19.25
2011,12,5,8744,4,30,17,1,5,38,3.2,24,20
2013,1,17,8744,4,30,14,1,6,412,3.3333333333333335,25,19.5
2013,2,28,8744,4,30,16,1,7,41,3.4285714285714284,25.714285714285715,18.714285714285715
2013,4,11,8744,4,30,17,1,8,43,3.5,26.25,18.375
2013,6,6,8744,4,30,11,1,9,55,3.5555555555555554,26.666666666666668,18.22222222222222
2013,7,25,8744,4,30,19,1,10,49,3.6,27,17.5
2013,9,5,8744,4,30,23,1,11,40,3.6363636363636362,27.272727272727273,17.636363636363637
2013,10,7,8744,4,30,25,1,12,32,3.6666666666666665,27.5,18.083333333333332
2013,11,11,8744,4,30,18,1,13,34,3.6923076923076925,27.692307692307693,18.615384615384617
2014,1,6,8744,4,30,20,1,14,60,3.7142857142857144,27.857142857142858,18.571428571428573
2014,3,3,8744,4,30,25,1,15,57,3.7333333333333334,28,18.666666666666668
2014,4,27,8744,4,30,15,1,16,54,3.75,28.125,19.0625
2014,7,17,8744,4,30,13,1,17,80,3.764705882352941,28.235294117647058,18.823529411764707
2014,9,8,8744,3,25,20,1,18,51,3.7777777777777777,28.333333333333332,18.5
2015,10,13,8744,4,30,25,1,19,400,3.736842105263158,28.157894736842106,18.57894736842105
2015,12,1,8744,4,30,12,1,20,48,3.75,28.25,18.9
2015,12,21,8744,5,45,25,1,21,20,3.761904761904762,28.333333333333332,18.571428571428573
2016,1,14,8744,4,30,12,1,22,28,3.8181818181818183,29.09090909090909,18.863636363636363
2016,3,14,8744,4,30,25,1,23,60,3.8260869565217392,29.130434782608695,18.565217391304348
2016,4,19,8744,4,30,15,1,24,35,3.8333333333333335,29.166666666666668,18.833333333333332
2016,6,9,8744,4,30,17,1,25,50,3.84,29.2,18.68
2016,10,5,8744,4,30,11,1,26,116,3.8461538461538463,29.23076923076923,18.615384615384617
2017,8,9,8744,2,20,9,1,27,309,3.8518518518518516,29.25925925925926,18.333333333333332
2017,11,21,8744,2,19,8,0,28,102,3.7857142857142856,28.928571428571427,18
2010,12,9,8745,3,25,20,1,0,0,0,0,0
2011,1,13,8745,3,25,20,1,1,39,3,25,20
2011,2,10,8745,3,25,3,1,2,27,3,25,20
2011,7,7,8745,4,30,8,1,3,147,3,25,14.333333333333334
2014,6,17,8745,5,45,18,1,4,1075,3.25,26.25,12.75
2014,7,17,8745,5,45,12,1,5,30,3.6,30,13.8
2014,10,16,8745,5,45,8,1,6,89,3.8333333333333335,32.5,13.5
2015,7,9,8745,5,45,10,1,7,268,4,34.285714285714285,12.714285714285714
2015,9,8,8745,5,45,10,1,8,59,4.125,35.625,12.375
2016,6,21,8745,5,45,10,0,9,288,4.222222222222222,36.666666666666664,12.11111111111111
2010,12,13,8746,3,25,20,1,0,0,0,0,0
2011,1,10,8746,3,25,20,1,1,32,3,25,20
2011,2,23,8746,3,25,9,0,2,43,3,25,20
2010,12,13,8747,4,30,25,0,0,0,0,0,0
2010,12,9,8748,2,20,12,0,0,0,0,0,0
2010,12,9,8749,2,20,15,0,0,0,0,0,0
2010,12,8,8750,1,15,9,1,0,0,0,0,0
2011,3,2,8750,0,0,7,1,1,89,1,15,9
2011,3,9,8750,0,0,5,1,2,7,0.5,7.5,8
2011,3,16,8750,0,0,1,1,3,7,0.3333333333333333,5,7
2011,4,6,8750,0,0,5,1,4,20,0.25,3.75,5.5
2011,4,13,8750,0,0,10,1,5,7,0.2,3,5.4
2011,4,20,8750,0,0,10,1,6,7,0.16666666666666666,2.5,6.166666666666667
2011,10,26,8750,0,0,10,1,7,186,0.14285714285714285,2.142857142857143,6.714285714285714
2011,12,23,8750,0,0,4,1,8,57,0.125,1.875,7.125
2012,11,2,8750,0,0,10,0,9,314,0.1111111111111111,1.6666666666666667,6.777777777777778
2010,12,14,8751,2,20,4,0,0,0,0,0,0
2010,12,14,8752,5,45,6,0,0,0,0,0,0
2010,12,14,8753,5,45,2,0,0,0,0,0,0
2010,12,20,8754,0,0,3,1,0,0,0,0,0
2011,1,5,8754,0,0,0,1,1,20,0,0,3
2011,1,26,8754,0,0,11,1,2,21,0,0,1.5
2011,3,23,8754,0,0,2,0,3,57,0,0,4.666666666666667
2010,12,20,8755,1,15,5,1,0,0,0,0,0
2011,1,26,8755,1,15,5,1,1,41,1,15,5
2011,3,23,8755,1,15,12,1,2,57,1,15,5
2011,5,17,8755,1,15,7,1,3,54,1,15,7.333333333333333
2012,1,26,8755,1,15,2,1,4,254,1,15,7.25
2012,5,31,8755,2,20,11,0,5,125,1,15,6.2
2010,12,15,8756,0,0,7,1,0,0,0,0,0
2010,12,27,8756,0,0,10,1,1,12,0,0,7
2011,1,12,8756,1,15,0,1,2,20,0,0,8.5
2011,1,19,8756,0,0,2,1,3,7,0.3333333333333333,5,5.666666666666667
2011,3,9,8756,0,0,4,1,4,50,0.25,3.75,4.75
2011,3,23,8756,0,0,10,0,5,14,0.2,3,4.6
2010,12,15,8757,0,0,10,1,0,0,0,0,0
2011,2,9,8757,1,15,7,1,1,59,0,0,10
2011,4,4,8757,1,15,6,1,2,55,0.5,7.5,8.5
